SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,risk_segment
0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,False,True,False,True,False,True,False,False,0.2159876121155402,Low Risk
0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,False,True,False,False,False,True,False,False,0.3708914248327586,Medium Risk
0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,True,True,False,False,True,False,True,False,0.06556128429358833,Low Risk
0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,True,True,False,False,False,True,False,False,0.5125188285415179,Medium Risk
0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,True,True,False,False,False,True,False,False,0.1869238916758825,Low Risk
0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,False,True,False,True,False,False,False,False,0.14275241188713178,Low Risk
0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,True,False,False,False,True,True,False,False,0.008174135345780362,Low Risk
0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,True,True,False,False,False,False,True,False,0.6722538611130725,High Risk
0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,False,True,False,False,False,False,True,False,0.5013576661741764,Medium Risk
0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,True,True,False,True,False,True,False,False,0.11345680041231683,Low Risk
0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,True,False,False,False,False,True,False,False,0.4048476620186099,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,False,False,False,False,False,False,True,False,0.5529262744382168,Medium Risk
0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,True,False,True,False,True,False,False,True,0.002955624591424777,Low Risk
0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,False,False,True,True,False,False,True,False,0.03450091260245259,Low Risk
1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,True,True,False,False,False,False,True,False,0.6200794164041687,Medium Risk
0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,False,False,False,False,False,False,False,False,0.11592198350622951,Low Risk
0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,True,False,False,False,True,True,False,False,0.003512969067478882,Low Risk
0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,True,False,False,False,True,False,False,False,0.013174518305242718,Low Risk
0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,True,False,False,False,True,False,False,False,0.022654412578861693,Low Risk
0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,False,True,False,False,False,False,False,False,0.6129950928660459,Medium Risk
0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,False,True,False,False,False,False,True,False,0.6769607321849928,High Risk
0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,False,False,True,False,True,False,False,False,0.0032259782646375996,Low Risk
0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,True,False,True,True,False,False,True,False,0.16761713735217512,Low Risk
0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,True,False,False,False,False,False,False,True,0.25378316050590477,Low Risk
0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,False,False,True,True,False,False,False,False,0.08850409571513546,Low Risk
0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,True,False,False,True,False,False,False,True,0.22266602068889754,Low Risk
0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,False,False,False,True,False,False,False,True,0.07779134416360096,Low Risk
0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,False,False,False,False,False,False,False,True,0.40189155377992397,Medium Risk
0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,True,True,False,False,False,True,False,False,0.432288508803377,Medium Risk
0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,False,False,False,False,True,True,False,False,0.027649087346844303,Low Risk
0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,True,True,False,False,True,True,False,False,0.07407050693276793,Low Risk
0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,True,True,False,False,False,True,False,False,0.15465587338196338,Low Risk
0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,True,True,False,False,False,False,False,True,0.5928468316805791,Medium Risk
0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,False,False,True,False,True,True,False,False,0.0020342950057885287,Low Risk
0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,False,False,True,False,False,False,True,False,0.10760737395731863,Low Risk
0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,True,False,False,False,False,False,False,True,0.4580323977622201,Medium Risk
0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,False,False,False,False,True,False,False,True,0.13659306279389133,Low Risk
0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,True,True,False,False,False,False,True,False,0.6411413758793731,Medium Risk
1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,False,True,False,False,False,False,True,False,0.7293923156469682,High Risk
0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,True,False,True,False,True,False,False,True,0.03013173427423109,Low Risk
0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,False,False,False,False,True,False,False,False,0.016715578775340474,Low Risk
0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,True,True,False,False,True,False,False,False,0.051918888933920986,Low Risk
0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,False,False,False,True,False,True,False,False,0.05112853213168412,Low Risk
1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,False,True,False,False,False,False,True,False,0.16349533102163158,Low Risk
1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,False,False,False,False,False,False,True,False,0.3832669033106781,Medium Risk
1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,True,True,False,False,False,False,True,False,0.5304640398905607,Medium Risk
0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,True,False,False,True,False,False,False,True,0.08927127384206306,Low Risk
1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,True,True,False,False,False,False,True,False,0.5873945629453774,Medium Risk
0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,True,False,False,False,False,False,False,True,0.34134127880746296,Medium Risk
0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,True,True,False,True,False,False,True,False,0.2576952013151662,Low Risk
0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,False,True,False,True,False,False,True,False,0.14940938088746686,Low Risk
0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,False,True,False,False,False,False,True,False,0.5601406011401794,Medium Risk
1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,True,False,False,False,False,False,True,False,0.6111326187625067,Medium Risk
0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,True,False,False,True,False,True,False,False,0.07714179207495449,Low Risk
0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,True,False,True,False,False,False,False,True,0.1907348563884373,Low Risk
0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,False,False,False,False,True,False,True,False,0.028176890528781282,Low Risk
0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,False,True,False,False,True,True,False,False,0.03874524698574335,Low Risk
0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,True,True,False,True,False,True,False,False,0.1137088645292987,Low Risk
0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,False,False,False,False,False,True,False,False,0.40240775550839286,Medium Risk
1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,False,False,False,False,False,False,True,False,0.34781280269266823,Medium Risk
1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,True,False,False,False,False,False,True,False,0.7056052175838257,High Risk
1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,True,True,False,False,False,False,True,False,0.7738628823008956,High Risk
1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,True,True,False,False,False,False,True,False,0.4076125832620889,Medium Risk
0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,False,False,False,False,True,False,False,False,0.044671946418373736,Low Risk
0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,False,True,False,True,False,False,False,True,0.13308076437648486,Low Risk
0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,False,False,False,False,True,False,False,True,0.013894240878718985,Low Risk
0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,True,False,True,False,True,False,False,False,0.008190659466200113,Low Risk
1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,False,True,False,False,False,False,False,True,0.42756592229146684,Medium Risk
0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,True,False,True,False,True,False,False,True,0.004044968586160397,Low Risk
0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,False,False,True,False,True,True,False,False,0.004378364765862113,Low Risk
1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,False,True,False,False,False,False,True,False,0.6534228105784857,Medium Risk
0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,True,False,False,False,True,False,True,False,0.013398382514520817,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,True,False,False,False,False,False,False,False,0.4648616239829551,Medium Risk
1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,True,True,False,False,False,False,True,False,0.5936340956063428,Medium Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,True,True,False,False,False,False,False,True,0.5466423103722106,Medium Risk
0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,True,True,False,False,False,False,True,False,0.626771165597492,Medium Risk
0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,False,True,False,False,False,False,True,False,0.5175111545710507,Medium Risk
1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,True,False,False,False,False,False,False,False,0.2269849208245062,Low Risk
0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,True,False,False,False,False,False,True,False,0.541128265241125,Medium Risk
0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,False,False,False,False,False,False,False,False,0.26205012242815734,Low Risk
0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,False,False,False,False,False,False,False,True,0.19533203720032827,Low Risk
0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,False,False,False,False,False,False,True,False,0.29830071836544086,Low Risk
0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,False,False,True,False,False,False,False,True,0.20510203025702448,Low Risk
0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,False,False,False,False,False,False,False,True,0.03310350870886344,Low Risk
0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,True,True,False,False,False,False,False,True,0.48060419477862554,Medium Risk
0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,False,True,False,True,False,True,False,False,0.3407053632793583,Medium Risk
0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,False,False,False,False,False,False,True,False,0.32478259411127136,Low Risk
0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,True,True,False,False,False,False,True,False,0.6263264831017037,Medium Risk
1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,True,True,False,False,False,False,True,False,0.6467738213591309,Medium Risk
0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,True,False,False,False,False,True,False,False,0.3268422265789127,Low Risk
1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,True,True,False,False,False,False,True,False,0.6232434145423653,Medium Risk
0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,True,False,False,True,False,False,False,True,0.03864189314290653,Low Risk
0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,True,True,False,True,False,False,False,True,0.12345984232107969,Low Risk
1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,False,True,False,False,False,False,True,False,0.7836777171298877,High Risk
0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,False,False,True,False,False,False,False,True,0.1250963439773718,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,True,False,True,False,False,False,False,True,0.19848071168956719,Low Risk
0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,False,True,False,False,True,False,True,False,0.0304456390509583,Low Risk
1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,True,True,False,False,False,False,True,False,0.6842134043081867,High Risk
0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,True,False,False,False,False,False,True,False,0.32056023963111097,Low Risk
0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,False,True,False,False,False,False,False,True,0.47524081159857845,Medium Risk
0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,True,False,False,True,False,False,False,False,0.20543065819579723,Low Risk
1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,False,True,False,False,False,False,True,False,0.8373667866569418,High Risk
0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,True,True,False,False,False,False,True,False,0.6492352924397561,Medium Risk
0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,False,False,False,False,True,True,False,False,0.012332974604359968,Low Risk
0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,True,True,False,False,False,False,False,True,0.32701337358339666,Low Risk
0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,True,False,True,False,True,False,False,True,0.006533100315758926,Low Risk
1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,True,True,False,False,False,False,True,False,0.5611442043682688,Medium Risk
0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,True,False,False,False,True,False,False,True,0.04332558971241013,Low Risk
1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,True,True,False,False,False,False,True,False,0.4891396529397085,Medium Risk
0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,True,False,False,True,False,True,False,False,0.07175986472604401,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,False,False,True,False,False,False,False,False,0.24731427578861043,Low Risk
0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,False,True,False,False,False,False,True,False,0.4108411349583793,Medium Risk
0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,False,True,False,False,True,True,False,False,0.07005216402726272,Low Risk
1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,False,True,False,False,False,False,True,False,0.7041174993202334,High Risk
0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,True,True,False,False,False,False,True,False,0.7246989299637976,High Risk
0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,True,True,False,True,False,True,False,False,0.09201079465329469,Low Risk
0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,True,False,True,False,True,True,False,False,0.0030356459811336726,Low Risk
0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,False,False,False,True,False,True,False,False,0.03413913720491516,Low Risk
1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,True,True,False,False,False,False,True,False,0.6809263525039586,High Risk
0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,True,True,False,False,False,True,False,False,0.4055771239867605,Medium Risk
1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,False,False,False,True,False,False,False,False,0.038645310368030046,Low Risk
0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,False,False,False,False,True,False,True,False,0.02277809307099933,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,True,False,False,False,False,False,True,False,0.5171472525111995,Medium Risk
0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,False,False,False,True,False,False,False,True,0.09292711200567728,Low Risk
0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,True,False,False,False,True,False,False,False,0.015449589110820058,Low Risk
0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,False,True,False,False,False,True,False,False,0.3090688809250492,Low Risk
1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,False,True,False,False,False,False,True,False,0.6303996708548413,Medium Risk
1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,False,True,False,False,False,False,True,False,0.7224935186864869,High Risk
1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,False,False,False,False,False,False,True,False,0.398016398772455,Medium Risk
1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,False,True,False,False,False,True,False,False,0.5844040283209351,Medium Risk
0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,False,False,True,False,True,False,False,True,0.014927601230019443,Low Risk
0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,False,False,True,True,False,False,False,True,0.11158709515322796,Low Risk
0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,True,True,False,True,False,True,False,False,0.22375456897914975,Low Risk
0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,False,True,False,False,False,False,True,False,0.7145561146989828,High Risk
0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,False,True,False,False,False,False,False,True,0.5940464857488558,Medium Risk
0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,True,False,False,True,False,False,False,False,0.030041325670968625,Low Risk
0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,False,True,False,False,True,False,True,False,0.2583877964622744,Low Risk
0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,False,False,False,False,True,False,True,False,0.026798556682609054,Low Risk
0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,False,True,False,False,False,True,False,False,0.4295907022815722,Medium Risk
0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,True,True,False,False,False,False,True,False,0.4373774989410513,Medium Risk
1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,False,False,False,False,False,False,False,False,0.0929268588202289,Low Risk
0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,False,False,False,False,True,True,False,False,0.010810524684743037,Low Risk
0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,False,False,False,False,False,False,False,False,0.041188330932485424,Low Risk
0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,True,False,True,True,False,False,False,True,0.006752936063069978,Low Risk
0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,False,False,True,True,False,True,False,False,0.019118563975272066,Low Risk
1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,False,True,False,False,False,False,True,False,0.7785094935331845,High Risk
0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,False,True,False,False,False,False,True,False,0.7793783306862843,High Risk
0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,False,False,True,False,True,False,False,False,0.002254015339818787,Low Risk
0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,False,False,False,False,False,False,True,False,0.5303935441189609,Medium Risk
1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,False,True,False,True,False,False,False,False,0.07136018146635856,Low Risk
0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,0,True,False,False,False,True,True,False,False,0.02253455633773074,Low Risk
0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,True,False,False,True,False,False,False,True,0.09847704869314995,Low Risk
1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,False,True,False,False,False,False,True,False,0.7748463221490696,High Risk
0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,True,True,False,False,False,False,False,False,0.5726496502335581,Medium Risk
1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,False,False,False,False,False,False,True,False,0.4278397259231161,Medium Risk
0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,False,True,False,False,False,False,False,False,0.6023816773078997,Medium Risk
1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,0,False,False,False,False,False,False,True,False,0.3730231030783836,Medium Risk
0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,True,True,False,False,True,False,True,False,0.12709277866384747,Low Risk
1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1,True,False,False,False,False,True,False,False,0.1703396795814542,Low Risk
0,1,1,42,1,1,1,0,0,0,1,1,0,97.1,4016.75,0,True,True,False,True,False,False,True,False,0.21642996054027314,Low Risk
0,0,1,5,1,0,0,0,0,0,0,0,0,20.2,83.75,0,True,False,True,False,False,False,False,True,0.1409393272369009,Low Risk
0,0,0,41,1,0,0,1,0,1,1,1,1,98.8,3959.15,0,False,True,False,False,True,False,False,False,0.10617488245319537,Low Risk
0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,0,True,False,False,True,False,True,False,False,0.023900611223497337,Low Risk
0,0,0,47,1,0,0,0,0,0,0,0,1,20.55,945.7,0,False,False,True,False,True,False,False,True,0.01034103352261908,Low Risk
0,0,0,18,1,0,0,0,0,1,0,0,1,75.9,1373.05,0,True,True,False,False,False,False,False,False,0.39437432509645526,Medium Risk
0,0,0,5,1,0,0,0,1,0,1,1,0,96.5,492.55,1,True,True,False,False,False,False,False,False,0.6054983886542066,Medium Risk
0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,0,True,False,False,False,False,False,False,False,0.21680768325284935,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,19.15,19.15,0,False,False,True,False,False,False,False,True,0.19364922553762054,Low Risk
0,1,0,71,1,1,0,0,1,0,1,1,1,98.65,6962.85,0,True,True,False,True,False,True,False,False,0.1790096331709955,Low Risk
0,1,1,72,1,1,1,1,1,1,1,1,1,112.6,8126.65,0,True,True,False,False,True,True,False,False,0.042014753142070274,Low Risk
0,1,1,33,1,0,0,0,0,0,0,0,0,20.6,690.25,0,True,False,True,True,False,False,False,True,0.02219445624469861,Low Risk
0,0,0,2,1,1,0,0,0,0,1,0,1,85.65,181.5,1,True,True,False,False,False,False,True,False,0.7942014337615741,High Risk
0,0,1,24,0,0,1,0,0,1,0,0,0,35.75,830.8,0,True,False,False,False,True,False,False,True,0.03172510241751368,Low Risk
0,1,1,56,1,1,0,1,1,1,0,1,1,99.75,5608.4,0,False,True,False,True,False,True,False,False,0.11338592035738072,Low Risk
0,0,0,37,1,0,0,1,0,0,1,1,1,96.1,3646.8,0,True,True,False,False,False,True,False,False,0.42935947754458686,Medium Risk
0,0,0,43,1,1,0,1,1,1,1,1,0,85.1,3662.25,0,False,False,False,True,False,True,False,False,0.06892231006578675,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,25.35,25.35,0,True,False,False,False,False,False,False,True,0.48182197041552394,Medium Risk
0,1,0,25,1,1,0,0,1,1,1,1,1,104.95,2566.5,1,False,True,False,False,False,False,False,False,0.5439711955088701,Medium Risk
0,0,0,61,1,1,1,1,1,1,1,1,0,89.65,5308.7,0,False,False,False,False,True,False,True,False,0.021905002109607406,Low Risk
0,0,0,17,1,1,0,0,1,1,0,0,0,86.75,1410.25,0,True,True,False,True,False,False,True,False,0.3068659734248298,Low Risk
0,1,0,41,1,0,0,1,1,1,0,0,1,86.2,3339.05,0,False,True,False,True,False,False,False,False,0.11359428488451366,Low Risk
0,0,0,1,1,0,0,1,0,0,0,0,0,50.65,50.65,1,True,False,False,False,False,False,False,True,0.31327073473896166,Low Risk
1,1,1,72,0,0,1,1,1,1,1,1,1,64.8,4732.35,0,True,False,False,False,True,False,False,False,0.013845331333323161,Low Risk
